id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5,ic2_,quantile_ic3
160851,CA,Male,1485.0,4,9,60,12,16.0,399,478.0,432,469.0,15254.0,Moderate,"(365.0, 479.75]"
163546,CA,Male,4169.0,95,29,41,11,15.0,540,670.0,570,667.0,24535.0,Moderate,"(479.75, 1311.0]"
176053,OR,Male,0.0,0,0,0,9,12.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
149534,CA,Female,5000.0,98,16,42,25,30.0,850,931.0,862,931.0,39028.0,High,"(479.75, 1311.0]"
156152,CA,Female,1115.0,4,9,37,11,16.0,313,340.0,354,391.0,16625.0,Low,"(287.0, 365.0]"
67177,MI,Female,709.0,0,2,79,9,12.0,504,515.0,522,539.0,17801.0,Moderate,"(479.75, 1311.0]"
34475,FL,Male,696.0,2,3,51,20,20.0,277,314.0,325,355.0,12415.0,Low,"(287.0, 365.0]"
114803,OK,Female,911.0,16,2,58,6,20.0,384,496.0,497,613.0,31001.0,Moderate,"(479.75, 1311.0]"
15332,NC,Male,723.0,0,6,47,6,10.0,371,414.0,398,456.0,18915.0,Moderate,"(365.0, 479.75]"
119966,TX,Female,321.0,0,3,68,8,11.0,225,264.0,243,281.0,9372.0,Low,"(-0.001, 287.0]"
152470,CA,Female,5725.0,97,13,22,23,45.0,610,763.0,698,807.0,53158.0,High,"(479.75, 1311.0]"
48527,AL,Male,931.0,0,0,65,4,3.0,407,502.0,439,496.0,17743.0,Moderate,"(365.0, 479.75]"
171528,CA,Female,1895.0,46,10,62,6,5.0,317,389.0,405,471.0,17431.0,Moderate,"(365.0, 479.75]"
50122,Tennessee,Female,715.0,2,0,75,9,10.0,318,340.0,352,370.0,12416.0,Low,"(287.0, 365.0]"
92293,IL,Female,3359.0,87,16,74,5,5.0,878,897.0,934,973.0,35266.0,High,"(479.75, 1311.0]"
47191,AL,Female,950.0,3,6,55,4,5.0,264,295.0,330,378.0,20090.0,Low,"(287.0, 365.0]"
89288,IL,Female,1243.0,9,18,70,10,15.0,414,467.0,464,507.0,15884.0,Moderate,"(365.0, 479.75]"
101676,MO,Male,1162.0,7,4,60,10,15.0,529,560.0,571,612.0,18860.0,Moderate,"(479.75, 1311.0]"
30051,GA,Female,359.0,0,0,90,9,10.0,205,260.0,250,292.0,9279.0,Low,"(-0.001, 287.0]"
141500,NV,Male,720.0,0,9,19,11,18.0,328,357.0,358,381.0,12646.0,Low,"(287.0, 365.0]"
21599,SC,Male,1168.0,15,1,68,5,7.0,365,430.0,403,460.0,18128.0,Moderate,"(365.0, 479.75]"
110789,LA,Female,324.0,1,0,91,8,15.0,129,204.0,226,277.0,9585.0,Low,"(-0.001, 287.0]"
139512,NM,Male,828.0,2,4,39,20,20.0,318,368.0,366,416.0,14887.0,Low,"(365.0, 479.75]"
142662,CA,Female,1188.0,5,10,34,8,10.0,166,218.0,194,243.0,10014.0,Low,"(-0.001, 287.0]"
82920,MN,Female,915.0,0,4,60,5,5.0,469,514.0,514,566.0,17112.0,Moderate,"(479.75, 1311.0]"
168186,CA,Female,2412.0,91,17,55,20,10.0,549,534.0,564,549.0,16642.0,Moderate,"(479.75, 1311.0]"
94503,IL,Female,550.0,3,16,56,12,10.0,157,173.0,215,217.0,6493.0,Low,"(-0.001, 287.0]"
167406,CA,Female,4135.0,97,7,60,7,7.0,602,608.0,665,694.0,33830.0,Moderate,"(479.75, 1311.0]"
170722,CA,Female,2043.0,52,10,56,13,20.0,296,569.0,399,598.0,15530.0,Moderate,"(365.0, 479.75]"
101989,MO,Female,523.0,0,1,77,3,5.0,314,330.0,327,350.0,11799.0,Low,"(287.0, 365.0]"
66577,MI,Female,2417.0,69,17,43,10,10.0,575,835.0,693,905.0,34152.0,High,"(479.75, 1311.0]"
33003,FL,Female,831.0,1,5,17,7,8.0,242,286.0,281,333.0,19039.0,Low,"(-0.001, 287.0]"
70216,MI,Male,364.0,1,3,76,9,20.0,312,335.0,293,315.0,9474.0,Low,"(287.0, 365.0]"
43086,FL,Female,795.0,0,6,12,7,20.0,352,406.0,397,444.0,18613.0,Moderate,"(365.0, 479.75]"
122110,TX,U,408.0,0,15,71,4,10.0,254,292.0,303,324.0,8051.0,Low,"(287.0, 365.0]"
150684,CA,Male,2476.0,71,50,38,17,34.0,366,453.0,470,537.0,15702.0,Moderate,"(365.0, 479.75]"
162341,CA,Female,3693.0,97,23,56,11,14.0,358,393.0,393,442.0,16753.0,Moderate,"(365.0, 479.75]"
56407,KY,Female,382.0,0,0,92,10,20.0,173,211.0,233,259.0,9037.0,Low,"(-0.001, 287.0]"
188988,IN,Female,667.0,1,2,70,6,7.0,243,311.0,298,351.0,12239.0,Low,"(287.0, 365.0]"
35581,FL,Male,906.0,3,4,37,10,15.0,296,377.0,360,473.0,16729.0,Moderate,"(287.0, 365.0]"
46358,FL,Male,715.0,0,6,28,7,9.0,362,371.0,388,408.0,12806.0,Low,"(365.0, 479.75]"
109533,LA,Male,576.0,2,1,66,7,25.0,290,318.0,339,375.0,9596.0,Low,"(287.0, 365.0]"
81322,WI,Male,335.0,0,1,88,10,15.0,209,252.0,268,311.0,9461.0,Low,"(-0.001, 287.0]"
179275,WA,Female,1424.0,21,4,56,9,25.0,419,446.0,477,506.0,16767.0,Moderate,"(365.0, 479.75]"
48691,AL,Female,733.0,0,1,75,10,20.0,316,378.0,374,412.0,19790.0,Moderate,"(365.0, 479.75]"
24420,SC,Female,1333.0,11,2,29,8,12.0,162,451.0,234,476.0,4738.0,Moderate,"(-0.001, 287.0]"
165368,CA,Male,3899.0,97,14,49,33,20.0,733,786.0,749,811.0,28586.0,High,"(479.75, 1311.0]"
41545,FL,Male,658.0,0,11,23,5,5.0,373,392.0,417,436.0,14942.0,Moderate,"(365.0, 479.75]"
106235,KS,Male,498.0,0,0,69,5,5.0,273,302.0,304,346.0,12893.0,Low,"(287.0, 365.0]"
133640,ID,Male,793.0,16,0,45,7,10.0,359,372.0,464,505.0,19844.0,Low,"(365.0, 479.75]"
176443,OR,Female,641.0,1,4,45,14,10.0,291,300.0,356,391.0,12815.0,Low,"(287.0, 365.0]"
190976,AZ,Female,558.0,0,4,33,14,20.0,298,301.0,327,345.0,10331.0,Low,"(287.0, 365.0]"
145911,CA,Female,3314.0,99,33,47,11,10.0,781,755.0,820,828.0,25608.0,High,"(479.75, 1311.0]"
32984,AP,Male,0.0,0,0,0,9,8.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
67541,MI,Female,558.0,0,0,69,6,7.0,344,366.0,398,414.0,14032.0,Low,"(365.0, 479.75]"
86803,MT,Female,419.0,1,1,63,7,10.0,184,214.0,253,279.0,9682.0,Low,"(-0.001, 287.0]"
100324,MO,Female,1783.0,36,0,62,20,20.0,577,603.0,609,653.0,26826.0,Moderate,"(479.75, 1311.0]"
132444,CO,Female,543.0,0,1,55,15,20.0,428,431.0,421,434.0,12010.0,Moderate,"(365.0, 479.75]"
107235,NE,Male,1344.0,12,4,53,7,11.0,639,733.0,676,758.0,27610.0,Moderate,"(479.75, 1311.0]"
67304,MI,Female,1335.0,24,4,67,22,20.0,597,682.0,644,724.0,28770.0,Moderate,"(479.75, 1311.0]"
82040,WI,Male,493.0,1,2,81,2,3.0,213,248.0,258,294.0,10815.0,Low,"(-0.001, 287.0]"
43674,FL,Female,888.0,0,5,13,5,10.0,328,368.0,371,410.0,17342.0,Low,"(365.0, 479.75]"
159171,CA,Female,1968.0,45,9,50,9,15.0,416,485.0,449,496.0,16541.0,Moderate,"(365.0, 479.75]"
64400,IN,Male,1033.0,4,14,47,15,21.0,329,460.0,376,473.0,16482.0,Moderate,"(365.0, 479.75]"
11284,FL,Male,934.0,9,4,11,6,4.0,324,391.0,404,478.0,17408.0,Moderate,"(365.0, 479.75]"
74419,MI,Female,578.0,1,2,83,9,10.0,242,306.0,279,328.0,12451.0,Low,"(-0.001, 287.0]"
55840,MS,Male,406.0,0,1,61,17,16.0,240,243.0,255,265.0,6733.0,Low,"(-0.001, 287.0]"
22176,NC,Male,474.0,1,1,73,9,12.0,163,205.0,218,253.0,10597.0,Low,"(-0.001, 287.0]"
25678,FL,Male,721.0,2,3,51,8,20.0,302,339.0,335,365.0,12474.0,Low,"(287.0, 365.0]"
107569,NE,Male,443.0,0,1,79,36,50.0,231,288.0,281,323.0,11042.0,Low,"(-0.001, 287.0]"
70301,MI,Female,841.0,0,2,79,10,5.0,334,409.0,378,462.0,17676.0,Moderate,"(365.0, 479.75]"
39020,FL,Male,724.0,0,19,25,12,21.0,327,384.0,319,371.0,15784.0,Moderate,"(287.0, 365.0]"
125906,TX,Female,924.0,1,3,55,4,6.0,414,443.0,427,438.0,14092.0,Moderate,"(365.0, 479.75]"
23934,SC,Female,1056.0,5,6,78,3,25.0,405,498.0,444,485.0,15432.0,Moderate,"(365.0, 479.75]"
112751,OK,Female,1017.0,2,0,55,13,50.0,672,700.0,647,673.0,18233.0,Moderate,"(479.75, 1311.0]"
3651,MI,Female,668.0,8,3,24,25,25.0,300,322.0,344,385.0,14567.0,Low,"(287.0, 365.0]"
1068,CA,Female,3528.0,98,18,43,6,5.0,814,808.0,867,867.0,25564.0,High,"(479.75, 1311.0]"
120128,TX,Female,417.0,0,0,89,14,15.0,277,300.0,258,326.0,10308.0,Low,"(-0.001, 287.0]"
152092,CA,Female,1232.0,1,14,37,3,5.0,203,229.0,241,267.0,10129.0,Low,"(-0.001, 287.0]"
85913,SD,Male,396.0,1,1,18,9,14.0,248,274.0,284,304.0,10419.0,Low,"(-0.001, 287.0]"
43226,FL,Male,764.0,1,10,9,15,20.0,269,307.0,317,353.0,13439.0,Low,"(287.0, 365.0]"
60738,IN,Female,877.0,0,14,53,5,5.0,419,473.0,450,496.0,16981.0,Moderate,"(365.0, 479.75]"
60571,IN,Male,696.0,3,0,73,10,15.0,354,402.0,407,472.0,15493.0,Moderate,"(365.0, 479.75]"
131913,CO,Female,1109.0,4,0,64,13,19.0,513,587.0,606,636.0,20235.0,Moderate,"(479.75, 1311.0]"
172140,CA,Female,2099.0,53,3,66,10,10.0,588,609.0,610,643.0,19738.0,Moderate,"(479.75, 1311.0]"
147753,CA,Female,4778.0,95,9,58,19,25.0,792,981.0,849,987.0,35530.0,High,"(479.75, 1311.0]"
161856,CA,Male,2264.0,68,13,42,11,15.0,430,441.0,404,392.0,16795.0,Moderate,"(365.0, 479.75]"
140611,NM,Female,740.0,2,9,26,4,4.0,240,288.0,294,324.0,10701.0,Low,"(287.0, 365.0]"
30068,GA,Female,573.0,0,1,84,7,12.0,250,295.0,285,316.0,9846.0,Low,"(-0.001, 287.0]"
96175,IL,Male,258.0,0,7,63,5,5.0,60,120.0,89,209.0,4884.0,Low,"(-0.001, 287.0]"
727,IA,Female,240.0,0,1,85,2,2.0,232,280.0,271,315.0,10744.0,Low,"(-0.001, 287.0]"
188893,NC,Male,701.0,1,3,74,15,25.0,297,335.0,405,468.0,15258.0,Low,"(365.0, 479.75]"
110425,LA,Female,305.0,1,0,83,13,20.0,95,103.0,162,182.0,6104.0,Low,"(-0.001, 287.0]"
54897,GA,Female,1271.0,4,5,39,15,20.0,733,752.0,743,752.0,23282.0,High,"(479.75, 1311.0]"
173772,HI,Female,1233.0,20,11,71,7,10.0,310,347.0,365,399.0,11450.0,Low,"(287.0, 365.0]"
25560,GA,Female,802.0,1,2,65,11,14.0,479,488.0,531,555.0,16469.0,Moderate,"(479.75, 1311.0]"
185886,WI,Male,929.0,3,4,80,5,5.0,315,403.0,341,438.0,17069.0,Moderate,"(287.0, 365.0]"
175847,OR,Female,2070.0,53,4,41,5,10.0,540,781.0,678,876.0,33467.0,High,"(479.75, 1311.0]"
29610,GA,Male,387.0,1,0,74,4,5.0,191,221.0,285,325.0,11604.0,Low,"(-0.001, 287.0]"
86926,MT,Female,585.0,0,1,58,8,15.0,197,244.0,228,288.0,11955.0,Low,"(-0.001, 287.0]"
179235,WA,Male,1133.0,1,2,59,9,12.0,596,596.0,591,610.0,19287.0,Moderate,"(479.75, 1311.0]"
8276,CA,Male,5914.0,98,17,38,12,15.0,1490,1500.0,1275,1282.0,58689.0,Very High,"(479.75, 1311.0]"
27108,GA,Female,656.0,3,0,58,7,15.0,304,309.0,308,312.0,14123.0,Low,"(287.0, 365.0]"
56860,KY,Female,439.0,0,0,84,11,24.0,328,335.0,350,356.0,9955.0,Low,"(287.0, 365.0]"
157817,CA,Female,2356.0,77,7,43,11,11.0,520,683.0,651,762.0,31180.0,Moderate,"(479.75, 1311.0]"
135296,AZ,Female,967.0,13,7,9,6,11.0,254,359.0,287,408.0,19177.0,Low,"(-0.001, 287.0]"
80995,WI,Male,342.0,0,1,81,5,5.0,174,228.0,217,262.0,8356.0,Low,"(-0.001, 287.0]"
95943,IL,Male,435.0,1,1,65,10,13.0,353,399.0,345,373.0,13341.0,Moderate,"(287.0, 365.0]"
188141,FL,Female,578.0,6,3,51,14,25.0,248,280.0,309,338.0,12336.0,Low,"(287.0, 365.0]"
13523,NV,Female,463.0,0,0,51,14,40.0,177,189.0,221,233.0,8068.0,Low,"(-0.001, 287.0]"
7518,WI,Male,607.0,1,1,82,4,5.0,298,330.0,324,361.0,12279.0,Low,"(287.0, 365.0]"
7637,Tennessee,Female,353.0,0,0,51,9,10.0,179,220.0,221,258.0,9059.0,Low,"(-0.001, 287.0]"
40655,FL,Male,810.0,0,2,24,11,20.0,295,373.0,374,430.0,19398.0,Low,"(365.0, 479.75]"
87505,MT,Female,375.0,0,0,62,8,8.0,200,181.0,225,222.0,7976.0,Low,"(-0.001, 287.0]"
176380,OR,Male,865.0,4,6,36,10,15.0,459,536.0,530,615.0,21364.0,Moderate,"(479.75, 1311.0]"
45367,FL,Male,1172.0,6,3,28,25,30.0,455,502.0,487,525.0,18415.0,Moderate,"(479.75, 1311.0]"
112496,AR,Female,1906.0,44,0,21,8,10.0,512,540.0,759,896.0,41437.0,Moderate,"(479.75, 1311.0]"
119576,TX,Male,916.0,0,3,68,9,9.0,505,571.0,496,571.0,18849.0,Moderate,"(479.75, 1311.0]"
9923,TX,Female,1234.0,19,3,58,11,14.0,363,456.0,441,561.0,21054.0,Moderate,"(365.0, 479.75]"
69963,MI,Female,567.0,0,0,80,23,25.0,359,395.0,370,405.0,14794.0,Moderate,"(365.0, 479.75]"
32538,FL,Female,752.0,0,9,24,5,6.0,346,367.0,374,413.0,14353.0,Low,"(365.0, 479.75]"
175139,OR,Male,685.0,0,6,54,10,15.0,237,305.0,306,338.0,11659.0,Low,"(287.0, 365.0]"
138552,AZ,Male,611.0,0,7,56,10,10.0,289,302.0,332,354.0,9529.0,Low,"(287.0, 365.0]"
160103,CA,Female,0.0,0,0,0,5,5.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
152151,CA,Male,1447.0,9,9,44,23,42.0,296,402.0,355,434.0,17489.0,Moderate,"(287.0, 365.0]"
174271,HI,Male,2786.0,68,19,67,15,18.0,301,366.0,340,393.0,16808.0,Low,"(287.0, 365.0]"
41434,FL,Male,782.0,0,2,33,6,5.0,435,437.0,443,451.0,14253.0,Moderate,"(365.0, 479.75]"
3312,WI,Male,930.0,2,1,76,11,15.0,397,511.0,441,552.0,17794.0,Moderate,"(365.0, 479.75]"
120805,TX,Female,693.0,5,3,75,6,5.0,332,339.0,367,390.0,15009.0,Low,"(365.0, 479.75]"
2889,OK,Female,208.0,0,0,60,3,3.0,210,261.0,261,305.0,11711.0,Low,"(-0.001, 287.0]"
162271,CA,Male,4474.0,87,18,41,10,15.0,467,608.0,583,687.0,27544.0,Moderate,"(479.75, 1311.0]"
74955,IA,Female,334.0,0,0,84,12,10.0,165,193.0,219,268.0,10461.0,Low,"(-0.001, 287.0]"
151846,CA,Male,1234.0,2,27,38,5,10.0,284,276.0,308,284.0,8270.0,Low,"(287.0, 365.0]"
148546,CA,Male,4286.0,95,24,41,5,6.0,811,910.0,883,947.0,33614.0,High,"(479.75, 1311.0]"
12837,IL,Female,1072.0,0,10,83,18,10.0,547,597.0,555,636.0,17662.0,Moderate,"(479.75, 1311.0]"
119868,TX,Female,696.0,1,1,77,10,10.0,409,439.0,439,470.0,18427.0,Moderate,"(365.0, 479.75]"
185517,CA,Male,1734.0,31,5,50,8,10.0,607,635.0,638,674.0,22234.0,Moderate,"(479.75, 1311.0]"
441,IL,Female,550.0,6,0,49,5,10.0,91,163.0,166,254.0,10050.0,Low,"(-0.001, 287.0]"
132347,CA,Male,3874.0,94,6,42,14,20.0,776,759.0,865,852.0,29217.0,High,"(479.75, 1311.0]"
127444,CO,Male,759.0,3,5,32,18,21.0,270,307.0,316,352.0,13278.0,Low,"(287.0, 365.0]"
149767,CA,Male,2105.0,59,43,28,10,15.0,535,555.0,557,578.0,17785.0,Moderate,"(479.75, 1311.0]"
172315,CA,Female,1368.0,20,7,56,6,8.0,379,416.0,487,528.0,23121.0,Moderate,"(479.75, 1311.0]"
43001,FL,Female,1167.0,20,11,20,15,15.0,267,274.0,323,349.0,14192.0,Low,"(287.0, 365.0]"
15416,NC,Male,859.0,0,1,71,20,30.0,428,454.0,442,482.0,15841.0,Moderate,"(365.0, 479.75]"
141396,NV,Male,1291.0,20,4,23,10,10.0,349,373.0,402,447.0,14894.0,Low,"(365.0, 479.75]"
137743,AZ,Female,962.0,1,13,4,5,8.0,349,379.0,419,487.0,20739.0,Moderate,"(365.0, 479.75]"
118487,TX,Female,420.0,1,1,78,15,20.0,171,234.0,247,293.0,10643.0,Low,"(-0.001, 287.0]"
33393,FL,Female,1571.0,28,17,15,22,10.0,473,496.0,518,526.0,21109.0,Moderate,"(479.75, 1311.0]"
79622,WI,Female,842.0,0,3,70,9,5.0,463,469.0,492,493.0,15371.0,Moderate,"(479.75, 1311.0]"
99209,IL,Female,517.0,1,0,74,2,3.0,303,344.0,348,416.0,15032.0,Low,"(287.0, 365.0]"
23056,SC,Female,1299.0,2,0,43,4,12.5,577,589.0,590,596.0,19461.0,Moderate,"(479.75, 1311.0]"
105068,KS,U,731.0,2,0,76,5,7.0,354,370.0,398,423.0,14555.0,Low,"(365.0, 479.75]"
170479,CA,Female,670.0,1,1,74,8,10.0,182,194.0,239,252.0,8448.0,Low,"(-0.001, 287.0]"
135174,AZ,Female,593.0,0,3,42,12,25.0,230,319.0,272,317.0,11405.0,Low,"(-0.001, 287.0]"
116669,TX,Male,444.0,0,1,80,5,10.0,203,241.0,249,286.0,9449.0,Low,"(-0.001, 287.0]"
126415,TX,Male,509.0,2,26,49,5,5.0,237,262.0,263,291.0,9830.0,Low,"(-0.001, 287.0]"
97736,IL,Male,570.0,0,6,68,8,15.0,273,322.0,341,406.0,15035.0,Low,"(287.0, 365.0]"
132437,CO,Female,516.0,2,1,56,9,13.0,231,252.0,275,295.0,10607.0,Low,"(-0.001, 287.0]"
169198,CA,Female,960.0,2,6,60,23,25.0,288,272.0,329,314.0,13094.0,Low,"(287.0, 365.0]"
126949,TX,Female,0.0,0,0,0,10,10.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
24040,SC,Male,781.0,1,1,54,8,20.0,357,375.0,373,408.0,13977.0,Low,"(365.0, 479.75]"
51692,Tennessee,Female,829.0,1,0,57,10,15.0,345,394.0,404,432.0,16592.0,Moderate,"(365.0, 479.75]"
38539,FL,Female,1458.0,24,22,3,5,13.0,275,446.0,427,597.0,34713.0,Moderate,"(365.0, 479.75]"
181462,WA,Female,978.0,5,3,58,15,23.0,312,329.0,369,384.0,12859.0,Low,"(365.0, 479.75]"
153771,CA,Female,2111.0,56,6,32,20,25.0,463,551.0,529,580.0,22198.0,Moderate,"(479.75, 1311.0]"
25558,GA,Male,899.0,1,4,60,10,15.0,489,503.0,503,513.0,16749.0,Moderate,"(479.75, 1311.0]"
182916,WA,Female,666.0,1,4,43,20,25.0,358,432.0,394,486.0,17162.0,Moderate,"(365.0, 479.75]"
162213,CA,Male,5000.0,98,9,44,10,7.0,665,780.0,737,827.0,37898.0,High,"(479.75, 1311.0]"
177039,OR,Female,620.0,0,3,44,9,21.0,232,288.0,284,331.0,11354.0,Low,"(-0.001, 287.0]"
107264,NE,Male,612.0,0,3,64,13,20.0,359,404.0,380,400.0,14320.0,Moderate,"(365.0, 479.75]"
60708,IN,U,482.0,0,0,55,3,5.0,344,429.0,401,447.0,13525.0,Moderate,"(365.0, 479.75]"
12234,CA,Female,2247.0,60,10,56,9,10.0,357,425.0,430,500.0,18748.0,Moderate,"(365.0, 479.75]"
59240,IN,Female,1395.0,28,7,61,9,10.0,575,580.0,687,704.0,24518.0,Moderate,"(479.75, 1311.0]"
127028,TX,Female,586.0,0,2,65,9,18.0,242,295.0,288,348.0,13539.0,Low,"(287.0, 365.0]"
72321,MI,Male,628.0,2,3,71,8,10.0,310,344.0,337,369.0,12788.0,Low,"(287.0, 365.0]"
161309,CA,Male,1601.0,21,13,62,11,18.0,329,351.0,453,492.0,14811.0,Low,"(365.0, 479.75]"
58991,KY,Male,277.0,0,0,74,20,10.0,112,123.0,154,168.0,5611.0,Low,"(-0.001, 287.0]"
136772,AZ,Female,801.0,0,2,34,12,19.0,349,416.0,410,476.0,15610.0,Moderate,"(365.0, 479.75]"
190560,KS,Male,220.0,0,2,71,3,5.0,181,238.0,220,272.0,9296.0,Low,"(-0.001, 287.0]"
158022,CA,Female,2380.0,77,6,21,8,15.0,420,490.0,567,586.0,32129.0,Moderate,"(479.75, 1311.0]"
177260,OR,Male,492.0,1,2,39,5,2.0,198,229.0,247,284.0,9629.0,Low,"(-0.001, 287.0]"
179257,WA,Male,1449.0,3,10,46,6,10.0,605,618.0,635,657.0,17504.0,Moderate,"(479.75, 1311.0]"
13434,NC,Male,1044.0,15,5,40,10,15.0,269,299.0,278,329.0,12648.0,Low,"(-0.001, 287.0]"
45351,FL,Female,969.0,8,6,14,26,25.0,356,390.0,401,460.0,18690.0,Moderate,"(365.0, 479.75]"
102534,AZ,Male,1390.0,18,6,0,12,10.0,386,412.0,457,482.0,25272.0,Moderate,"(365.0, 479.75]"
134159,UT,Female,693.0,0,2,81,20,15.0,343,357.0,367,383.0,9139.0,Low,"(365.0, 479.75]"
59746,IN,Female,537.0,1,1,82,4,4.0,341,393.0,388,428.0,13705.0,Moderate,"(365.0, 479.75]"
102953,MO,Female,652.0,5,2,57,15,21.0,236,309.0,303,372.0,13699.0,Low,"(287.0, 365.0]"
149598,CA,Female,2679.0,83,16,44,8,10.0,564,600.0,595,592.0,25475.0,Moderate,"(479.75, 1311.0]"
45968,FL,Female,1155.0,12,2,35,12,18.0,328,399.0,399,458.0,15451.0,Moderate,"(365.0, 479.75]"
94486,IL,Male,1358.0,3,25,61,7,6.0,447,481.0,470,501.0,18607.0,Moderate,"(365.0, 479.75]"
165641,CA,Female,2192.0,68,14,62,3,4.0,364,425.0,407,487.0,17677.0,Moderate,"(365.0, 479.75]"
19779,NC,Male,1285.0,11,3,41,17,15.0,608,636.0,640,676.0,23458.0,Moderate,"(479.75, 1311.0]"
1249,IL,Male,1435.0,6,10,78,9,32.0,423,473.0,485,517.0,18160.0,Moderate,"(479.75, 1311.0]"
57119,KY,Male,556.0,0,1,82,10,20.0,247,288.0,274,322.0,10031.0,Low,"(-0.001, 287.0]"
158615,CA,Female,2875.0,75,14,34,10,15.0,290,374.0,347,442.0,24936.0,Low,"(287.0, 365.0]"
153353,CA,Female,885.0,1,35,47,18,27.0,207,171.0,263,220.0,6142.0,Low,"(-0.001, 287.0]"
42686,FL,Female,824.0,3,8,13,20,20.0,263,289.0,313,352.0,13532.0,Low,"(287.0, 365.0]"
71744,MI,Male,727.0,2,5,63,17,36.0,148,383.0,260,463.0,18187.0,Moderate,"(-0.001, 287.0]"
116608,TX,Female,570.0,2,1,76,10,25.0,226,249.0,276,301.0,10637.0,Low,"(-0.001, 287.0]"
176138,OR,Male,0.0,0,0,0,8,10.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
190789,MI,Male,1770.0,15,10,79,12,18.0,712,720.0,713,730.0,24238.0,Moderate,"(479.75, 1311.0]"
109450,LA,Female,590.0,0,0,77,7,11.0,252,282.0,309,329.0,11072.0,Low,"(287.0, 365.0]"
102741,MO,Female,238.0,0,0,82,14,20.0,176,225.0,233,287.0,10253.0,Low,"(-0.001, 287.0]"
59598,IN,Male,521.0,0,2,71,18,15.0,252,297.0,293,343.0,10057.0,Low,"(287.0, 365.0]"
157481,CA,Female,2439.0,68,17,48,17,19.0,521,572.0,574,619.0,21808.0,Moderate,"(479.75, 1311.0]"
21922,NC,Female,844.0,21,0,55,15,20.0,263,286.0,323,352.0,12936.0,Low,"(287.0, 365.0]"
35908,FL,Female,693.0,7,1,24,15,20.0,373,457.0,413,463.0,16854.0,Moderate,"(365.0, 479.75]"
105331,KS,Male,237.0,0,0,80,12,20.0,194,222.0,218,261.0,9190.0,Low,"(-0.001, 287.0]"
157728,CA,Male,2102.0,57,14,57,15,20.0,342,412.0,416,463.0,16054.0,Moderate,"(365.0, 479.75]"
81073,WI,Female,571.0,0,3,74,9,10.0,243,307.0,295,349.0,13144.0,Low,"(287.0, 365.0]"
38471,FL,Female,1033.0,25,6,36,13,25.0,471,545.0,544,598.0,22327.0,Moderate,"(479.75, 1311.0]"
163675,CA,Female,1693.0,23,6,58,10,10.0,423,467.0,457,492.0,17493.0,Moderate,"(365.0, 479.75]"
11195,MT,Male,589.0,0,0,54,11,10.0,289,318.0,294,334.0,12204.0,Low,"(287.0, 365.0]"
5144,TX,Male,1938.0,50,33,40,10,15.0,171,174.0,197,205.0,7708.0,Low,"(-0.001, 287.0]"
37221,FL,Male,775.0,0,14,8,3,6.0,236,296.0,308,363.0,15628.0,Low,"(287.0, 365.0]"
187959,NC,Female,1024.0,11,1,33,7,10.0,360,364.0,396,429.0,15002.0,Low,"(365.0, 479.75]"
95536,IL,Female,886.0,3,0,68,16,20.0,482,465.0,447,433.0,13887.0,Moderate,"(365.0, 479.75]"
103330,MO,Female,915.0,7,3,62,10,50.0,377,432.0,445,492.0,16206.0,Moderate,"(365.0, 479.75]"
174360,OR,Female,1163.0,2,12,30,8,11.0,617,631.0,633,655.0,24280.0,Moderate,"(479.75, 1311.0]"
173805,HI,Female,2506.0,70,8,55,8,50.0,449,455.0,501,517.0,16302.0,Moderate,"(479.75, 1311.0]"
30745,GA,Female,717.0,3,3,53,12,25.0,339,388.0,381,424.0,14609.0,Moderate,"(365.0, 479.75]"
20645,NC,Female,405.0,0,1,91,11,10.0,187,182.0,216,214.0,7303.0,Low,"(-0.001, 287.0]"
27928,GA,Male,1025.0,4,1,58,13,12.0,425,493.0,470,519.0,17688.0,Moderate,"(365.0, 479.75]"
80866,WI,Female,438.0,0,0,81,4,4.0,342,360.0,339,373.0,11227.0,Low,"(287.0, 365.0]"
55408,MS,Male,1449.0,28,0,74,5,4.0,735,783.0,720,791.0,29612.0,High,"(479.75, 1311.0]"
54674,MS,Male,440.0,0,0,75,4,5.0,270,288.0,315,364.0,11109.0,Low,"(287.0, 365.0]"
185287,CA,Female,1812.0,19,7,52,4,5.0,415,452.0,435,464.0,16451.0,Moderate,"(365.0, 479.75]"
178009,OR,Male,779.0,1,4,25,4,5.0,215,223.0,249,262.0,9279.0,Low,"(-0.001, 287.0]"
143069,CA,Male,3431.0,86,20,51,15,20.0,549,626.0,610,664.0,20683.0,Moderate,"(479.75, 1311.0]"
28874,GA,Male,928.0,18,11,68,17,21.0,243,310.0,396,472.0,17216.0,Low,"(365.0, 479.75]"
144110,CA,Female,5882.0,98,40,23,9,15.0,533,596.0,623,657.0,31652.0,Moderate,"(479.75, 1311.0]"
77116,WI,Female,660.0,1,2,90,9,10.0,308,326.0,351,370.0,11996.0,Low,"(287.0, 365.0]"
